ID,sire,dam
a5147,a536,a1718
a5148,a1121,a2431
a5149,a561,a1916
a5150,a405,a2701
a5151,a1493,a1984
a5152,a865,a2723
a5153,a473,a2902
a5154,a1242,a1662
a5155,a820,a1812
a5156,a1339,a1958
a5157,a850,a2536
a5158,a945,a2706
a5159,a1532,a1611
a5160,a1156,a2692
a5161,a1040,a2152
a5162,a1492,a1944
a5163,a548,a2538
a5164,a780,a2935
a5165,a1032,a1700
a5166,a1407,a2428
a5167,a742,a2020
a5168,a1239,a2994
a5169,a1082,a2909
a5170,a713,a1755
a5171,a520,a2402
a5172,a1549,a2147
a5173,a530,a1929
a5174,a419,a1753
a5175,a909,a2524
a5176,a752,a2177
a5177,a448,a2002
a5178,a236,a2503
a5179,a562,a1604
a5180,a408,a1736
a5181,a819,a1813
a5182,a746,a2744
a5183,a822,a2483
a5184,a843,a2921
a5185,a1534,a2530
a5186,a677,a2848
a5187,a263,a1770
a5188,a251,a1835
a5189,a1363,a1919
a5190,a230,a2690
a5191,a982,a1875
a5192,a516,a2384
a5193,a919,a2781
a5194,a1547,a2316
a5195,a1386,a1727
a5196,a572,a2411
a5197,a1182,a2864
a5198,a695,a2075
a5199,a1546,a1977
a5200,a846,a2094
a5201,a1462,a2386
a5202,a373,a2777
a5203,a1412,a2779
a5204,a1043,a1749
a5205,a1142,a2023
a5206,a559,a2792
a5207,a1179,a2490
a5208,a1413,a2837
a5209,a546,a1953
a5210,a544,a2600
a5211,a802,a1936
a5212,a1419,a1903
a5213,a1550,a2630
a5214,a1245,a1776
a5215,a950,a2762
a5216,a1519,a2763
a5217,a762,a2837
a5218,a405,a2657
a5219,a988,a2921
a5220,a603,a1795
a5221,a494,a1701
a5222,a1181,a2977
a5223,a1365,a2667
a5224,a1585,a2980
a5225,a1115,a2673
a5226,a1045,a2882
a5227,a1002,a2482
a5228,a1000,a2767
a5229,a1507,a1690
a5230,a880,a2917
a5231,a1403,a1659
a5232,a1410,a2016
a5233,a1590,a2363
a5234,a910,a2969
a5235,a1480,a2545
a5236,a700,a2169
a5237,a907,a1877
a5238,a1051,a2863
a5239,a789,a2306
a5240,a682,a1608
a5241,a987,a2854
a5242,a594,a1608
a5243,a600,a2119
a5244,a1358,a2828
a5245,a1557,a1711
a5246,a1526,a2698
a5247,a1244,a2721
a5248,a1326,a2583
a5249,a528,a2838
a5250,a923,a2678
a5251,a220,a1670
a5252,a1369,a2989
a5253,a878,a1973
a5254,a749,a2855
a5255,a878,a1747
a5256,a1270,a2679
a5257,a308,a2606
a5258,a876,a1929
a5259,a607,a2415
a5260,a1118,a1861
a5261,a1409,a1744
a5262,a1596,a2421
a5263,a605,a2652
a5264,a543,a2792
a5265,a527,a2951
a5266,a1554,a2882
a5267,a546,a2274
a5268,a436,a2531
a5269,a988,a2687
a5270,a1239,a2271
a5271,a865,a2424
a5272,a445,a2192
a5273,a1187,a2117
a5274,a944,a2877
a5275,a1441,a2612
a5276,a1377,a1997
a5277,a211,a2722
a5278,a554,a2627
a5279,a955,a2224
a5280,a284,a2833
a5281,a785,a2792
a5282,a947,a2288
a5283,a711,a1627
a5284,a674,a2258
a5285,a449,a1956
a5286,a1374,a2035
a5287,a736,a2904
a5288,a1438,a1908
a5289,a1303,a2448
a5290,a568,a2139
a5291,a1132,a2387
a5292,a1083,a2542
a5293,a909,a2916
a5294,a330,a2044
a5295,a811,a1922
a5296,a215,a1764
a5297,a1327,a2364
a5298,a394,a1964
a5299,a854,a2662
a5300,a207,a2416
a5301,a1376,a2892
a5302,a380,a1832
a5303,a1119,a2505
a5304,a246,a2757
a5305,a1122,a2176
a5306,a1540,a1878
a5307,a1403,a2944
a5308,a987,a2158
a5309,a1153,a2560
a5310,a1290,a2895
a5311,a1301,a1951
a5312,a1259,a1938
a5313,a1072,a1811
a5314,a850,a2092
a5315,a420,a2529
a5316,a1448,a2806
a5317,a1266,a1935
a5318,a511,a2058
a5319,a717,a2235
a5320,a1242,a2715
a5321,a1400,a1690
a5322,a475,a2311
a5323,a916,a2582
a5324,a635,a2484
a5325,a211,a2129
a5326,a1295,a2827
a5327,a1244,a2324
a5328,a334,a1964
a5329,a314,a1942
a5330,a968,a2222
a5331,a564,a2099
a5332,a921,a1954
a5333,a320,a1781
a5334,a1090,a2969
a5335,a433,a2893
a5336,a446,a1965
a5337,a402,a1790
a5338,a845,a2207
a5339,a671,a2746
a5340,a759,a2059
a5341,a735,a2789
a5342,a709,a2397
a5343,a867,a2143
a5344,a788,a2179
a5345,a682,a2788
a5346,a797,a1810
a5347,a708,a2883
a5348,a1400,a2714
a5349,a1448,a2538
a5350,a707,a1731
a5351,a1248,a2775
a5352,a268,a2136
a5353,a282,a2126
a5354,a1332,a2605
a5355,a843,a1843
a5356,a356,a2197
a5357,a1178,a2757
a5358,a918,a2315
a5359,a1205,a2729
a5360,a261,a2542
a5361,a1471,a2025
a5362,a692,a1658
a5363,a1101,a2357
a5364,a516,a2093
a5365,a1489,a2655
a5366,a807,a2330
a5367,a1379,a1793
a5368,a232,a1860
a5369,a1263,a1800
a5370,a1287,a2835
a5371,a219,a2074
a5372,a1449,a2809
a5373,a488,a2902
a5374,a242,a2764
a5375,a767,a2803
a5376,a317,a2497
a5377,a1583,a2718
a5378,a1110,a1652
a5379,a1594,a2911
a5380,a521,a2071
a5381,a1127,a2496
a5382,a1529,a1735
a5383,a1525,a1624
a5384,a531,a2328
a5385,a269,a2985
a5386,a1187,a1639
a5387,a1318,a2063
a5388,a306,a2444
a5389,a1366,a2600
a5390,a488,a2289
a5391,a1315,a2237
a5392,a1594,a2834
a5393,a1384,a1690
a5394,a478,a2900
a5395,a287,a2768
a5396,a542,a2728
a5397,a495,a2316
a5398,a1209,a2701
a5399,a1326,a2319
a5400,a1512,a1731
a5401,a264,a1722
a5402,a1457,a1738
a5403,a1595,a2097
a5404,a934,a1782
a5405,a274,a2416
a5406,a838,a1853
a5407,a1146,a1828
a5408,a491,a1895
a5409,a370,a2883
a5410,a634,a2655
a5411,a1028,a2601
a5412,a969,a2164
a5413,a909,a2264
a5414,a1181,a1769
a5415,a1282,a1980
a5416,a1161,a2374
a5417,a784,a2164
a5418,a1584,a2115
a5419,a1345,a2996
a5420,a582,a2808
a5421,a465,a2585
a5422,a527,a2231
a5423,a1378,a2933
a5424,a590,a2780
a5425,a1408,a2417
a5426,a1329,a2359
a5427,a522,a1764
a5428,a330,a2560
a5429,a895,a1743
a5430,a1318,a1796
a5431,a391,a2315
a5432,a606,a2389
a5433,a247,a2024
a5434,a845,a2087
a5435,a1458,a2811
a5436,a1354,a1679
a5437,a1057,a2306
a5438,a1185,a1938
a5439,a857,a2033
a5440,a486,a2733
a5441,a1453,a1900
a5442,a962,a1986
a5443,a236,a2742
a5444,a288,a2307
a5445,a1025,a2496
a5446,a1232,a2275
a5447,a669,a1736
a5448,a543,a1945
a5449,a1526,a2468
a5450,a1229,a2169
a5451,a723,a1631
a5452,a1418,a2342
a5453,a223,a2899
a5454,a1370,a1718
a5455,a727,a2313
a5456,a552,a1700
a5457,a996,a2234
a5458,a1416,a2823
a5459,a1401,a2610
a5460,a473,a2743
a5461,a1126,a2904
a5462,a1021,a1870
a5463,a897,a1833
a5464,a1336,a1806
a5465,a1329,a2346
a5466,a860,a1930
a5467,a396,a2355
a5468,a793,a2468
a5469,a287,a2442
a5470,a346,a2650
a5471,a569,a2943
a5472,a287,a1671
a5473,a1326,a2275
a5474,a510,a2056
a5475,a620,a1949
a5476,a1055,a2225
a5477,a1216,a2270
a5478,a1106,a2660
a5479,a1168,a2914
a5480,a1536,a2753
a5481,a1109,a1884
a5482,a1392,a2869
a5483,a1460,a2402
a5484,a321,a1746
a5485,a820,a2855
a5486,a1140,a2688
a5487,a1460,a2052
a5488,a368,a1753
a5489,a1412,a2617
a5490,a580,a2460
a5491,a1588,a2349
a5492,a466,a2449
a5493,a920,a2262
a5494,a481,a2838
a5495,a1465,a1719
a5496,a870,a1866
a5497,a1363,a2881
a5498,a585,a2271
a5499,a1384,a2622
a5500,a504,a2091
a5501,a1539,a2777
a5502,a1117,a2361
a5503,a643,a2090
a5504,a1207,a1637
a5505,a1077,a2139
a5506,a959,a1690
a5507,a1052,a2305
a5508,a1186,a2116
a5509,a556,a2840
a5510,a1169,a2657
a5511,a1185,a2071
a5512,a581,a2807
a5513,a1551,a2312
a5514,a1297,a1941
a5515,a566,a1926
a5516,a1164,a2193
a5517,a1197,a2139
a5518,a1383,a2119
a5519,a1032,a2122
a5520,a723,a1928
a5521,a1402,a1770
a5522,a1175,a1688
a5523,a1336,a1951
a5524,a937,a2726
a5525,a1277,a1997
a5526,a1042,a2556
a5527,a1362,a2938
a5528,a1387,a2294
a5529,a1500,a2594
a5530,a995,a2800
a5531,a1204,a2046
a5532,a799,a1961
a5533,a923,a2220
a5534,a285,a2605
a5535,a945,a1973
a5536,a1311,a2818
a5537,a533,a1678
a5538,a408,a2057
a5539,a216,a2960
a5540,a797,a2229
a5541,a741,a2736
a5542,a1429,a1639
a5543,a345,a1646
a5544,a1580,a2520
a5545,a1309,a2441
a5546,a1016,a1994
a5547,a726,a2771
a5548,a618,a2379
a5549,a1228,a2984
a5550,a753,a2751
a5551,a794,a2795
a5552,a981,a1726
a5553,a501,a2838
a5554,a992,a1824
a5555,a1123,a2948
a5556,a1382,a1898
a5557,a1244,a2127
a5558,a489,a2614
a5559,a1389,a2260
a5560,a660,a1762
a5561,a1489,a2714
a5562,a1585,a2943
a5563,a1377,a1893
a5564,a1000,a2171
a5565,a407,a1869
a5566,a1094,a1785
a5567,a321,a2742
a5568,a853,a2109
a5569,a601,a2263
a5570,a906,a2246
a5571,a967,a1636
a5572,a737,a2821
a5573,a916,a2610
a5574,a340,a2660
a5575,a597,a2418
a5576,a692,a2518
a5577,a241,a1752
a5578,a1235,a2493
a5579,a1150,a2309
a5580,a1237,a2073
a5581,a298,a2120
a5582,a463,a2520
a5583,a1073,a2327
a5584,a1349,a2541
a5585,a657,a2344
a5586,a440,a2278
a5587,a1211,a2700
a5588,a1440,a2553
a5589,a946,a1915
a5590,a1421,a2909
a5591,a267,a2326
a5592,a318,a2123
a5593,a538,a1962
a5594,a846,a2224
a5595,a764,a1742
a5596,a1127,a1892
a5597,a1461,a2414
a5598,a337,a2610
a5599,a1085,a1670
a5600,a1434,a1869
a5601,a421,a2010
a5602,a879,a2139
a5603,a1003,a1931
a5604,a1557,a2311
a5605,a651,a1984
a5606,a1269,a2147
a5607,a1074,a2960
a5608,a853,a2173
a5609,a1396,a2303
a5610,a961,a2953
a5611,a1263,a1965
a5612,a1205,a1806
a5613,a690,a2541
a5614,a1194,a2463
a5615,a810,a2300
a5616,a726,a1766
a5617,a420,a1911
a5618,a1064,a2909
a5619,a1214,a2694
a5620,a1060,a1686
a5621,a1115,a1869
a5622,a1111,a2560
a5623,a1056,a2392
a5624,a505,a1946
a5625,a362,a2264
a5626,a321,a2991
a5627,a891,a2098
a5628,a285,a2304
a5629,a918,a2753
a5630,a603,a2814
a5631,a909,a2667
a5632,a705,a2982
a5633,a336,a2157
a5634,a409,a2532
a5635,a256,a1695
a5636,a437,a1908
a5637,a1564,a2910
a5638,a1058,a2228
a5639,a395,a2581
a5640,a1018,a2282
a5641,a1471,a2982
a5642,a1168,a2121
a5643,a1116,a2137
a5644,a848,a1926
a5645,a208,a2581
a5646,a217,a2959
a5647,a1460,a2516
a5648,a1027,a2213
a5649,a919,a1971
a5650,a1172,a2120
a5651,a1225,a2632
a5652,a1390,a2564
a5653,a1060,a2372
a5654,a1238,a2279
a5655,a1442,a2575
a5656,a1273,a2933
a5657,a580,a2494
a5658,a1394,a2935
a5659,a1560,a1665
a5660,a517,a2882
a5661,a976,a2918
a5662,a1321,a2060
a5663,a608,a2863
a5664,a429,a2976
a5665,a1442,a2940
a5666,a879,a2879
a5667,a444,a2530
a5668,a503,a2732
a5669,a968,a2735
a5670,a517,a2070
a5671,a934,a2251
a5672,a1481,a2075
a5673,a1565,a2246
a5674,a883,a2294
a5675,a1082,a2660
a5676,a1412,a2893
a5677,a886,a2505
a5678,a503,a2402
a5679,a1447,a2711
a5680,a1381,a2397
a5681,a1163,a1764
a5682,a548,a2065
a5683,a736,a2345
a5684,a1450,a2529
a5685,a386,a2679
a5686,a1095,a2966
a5687,a1503,a1687
a5688,a1560,a2963
a5689,a651,a2282
a5690,a341,a2364
a5691,a854,a2926
a5692,a441,a2726
a5693,a1248,a2545
a5694,a228,a2844
a5695,a503,a2833
a5696,a1551,a1672
a5697,a1152,a2141
a5698,a540,a2222
a5699,a1450,a2341
a5700,a1399,a1778
a5701,a1482,a2890
a5702,a920,a2562
a5703,a1382,a1716
a5704,a1177,a1823
a5705,a1500,a2820
a5706,a1455,a1919
a5707,a605,a2150
a5708,a1289,a1672
a5709,a1009,a2885
a5710,a575,a1817
a5711,a866,a2703
a5712,a678,a1964
a5713,a1014,a2981
a5714,a753,a2875
a5715,a1156,a2346
a5716,a1202,a2092
a5717,a1486,a2217
a5718,a1544,a2216
a5719,a572,a2866
a5720,a277,a2336
a5721,a1515,a2263
a5722,a1100,a1856
a5723,a306,a1899
a5724,a1427,a2309
a5725,a1353,a2103
a5726,a251,a2196
a5727,a1155,a2978
a5728,a1381,a2389
a5729,a390,a2164
a5730,a783,a2292
a5731,a1235,a2698
a5732,a1355,a2862
a5733,a347,a2172
a5734,a666,a2699
a5735,a892,a2537
a5736,a994,a2204
a5737,a1033,a2506
a5738,a1410,a2430
a5739,a607,a2287
a5740,a849,a2847
a5741,a1300,a1847
a5742,a1317,a2471
a5743,a473,a1737
a5744,a996,a2863
a5745,a467,a2091
a5746,a883,a1739
a5747,a538,a1663
a5748,a1567,a2987
a5749,a853,a1970
a5750,a1508,a2278
a5751,a771,a1843
a5752,a833,a1705
a5753,a911,a2611
a5754,a892,a2955
a5755,a473,a2680
a5756,a1286,a2166
a5757,a287,a1879
a5758,a556,a2257
a5759,a1437,a2959
a5760,a526,a2311
a5761,a363,a2644
a5762,a692,a2695
a5763,a1130,a1943
a5764,a947,a2193
a5765,a629,a1735
a5766,a675,a2121
a5767,a1237,a2346
a5768,a318,a2205
a5769,a778,a2500
a5770,a1434,a2236
a5771,a518,a2887
a5772,a919,a2106
a5773,a739,a2523
a5774,a754,a1905
a5775,a898,a1854
a5776,a1179,a2925
a5777,a1218,a1900
a5778,a749,a2709
a5779,a749,a2399
a5780,a987,a2023
a5781,a468,a2641
a5782,a1086,a1687
a5783,a1157,a2411
a5784,a1290,a2851
a5785,a229,a2314
a5786,a1160,a2227
a5787,a1567,a2234
a5788,a619,a1804
a5789,a1115,a2742
a5790,a326,a2075
a5791,a1351,a2331
a5792,a1006,a2312
a5793,a888,a2592
a5794,a1224,a2586
a5795,a839,a2644
a5796,a391,a1870
a5797,a546,a2954
a5798,a483,a2637
a5799,a748,a2287
a5800,a1178,a2685
a5801,a4250,a5605
a5802,a4322,a5218
a5803,a3176,a4738
a5804,a3618,a5627
a5805,a3980,a4683
a5806,a3386,a5313
a5807,a3599,a5268
a5808,a3970,a5231
a5809,a3341,a4442
a5810,a3223,a4436
a5811,a3416,a4717
a5812,a3029,a5187
a5813,a3750,a5367
a5814,a3043,a4405
a5815,a4170,a4854
a5816,a3728,a4931
a5817,a3398,a5443
a5818,a3050,a5113
a5819,a3747,a4888
a5820,a3293,a5391
a5821,a3298,a4438
a5822,a3626,a5786
a5823,a3065,a4550
a5824,a3472,a5259
a5825,a4132,a5765
a5826,a4337,a5189
a5827,a3852,a4738
a5828,a3856,a4602
a5829,a3128,a4942
a5830,a3078,a4953
a5831,a4095,a4492
a5832,a3042,a4913
a5833,a3218,a5721
a5834,a3959,a4993
a5835,a3847,a4583
a5836,a4180,a4487
a5837,a4295,a5217
a5838,a4007,a4957
a5839,a3883,a5370
a5840,a4318,a4761
a5841,a4271,a4841
a5842,a3875,a4759
a5843,a4306,a4893
a5844,a3012,a4610
a5845,a3786,a5255
a5846,a3594,a4825
a5847,a3031,a4739
a5848,a3495,a4978
a5849,a4107,a5249
a5850,a4177,a5537
a5851,a3468,a4547
a5852,a4301,a5117
a5853,a3521,a5142
a5854,a3617,a4820
a5855,a3960,a5165
a5856,a3299,a5248
a5857,a3445,a5145
a5858,a3153,a4405
a5859,a3628,a4722
a5860,a3382,a4568
a5861,a3795,a5076
a5862,a3836,a4824
a5863,a4253,a4882
a5864,a3198,a5218
a5865,a4033,a4583
a5866,a3346,a5761
a5867,a3707,a5626
a5868,a3713,a5060
a5869,a4296,a5143
a5870,a3769,a5070
a5871,a4121,a4847
a5872,a3081,a4736
a5873,a3569,a4848
a5874,a3029,a4542
a5875,a3914,a5252
a5876,a3328,a5089
a5877,a3119,a5444
a5878,a3818,a5428
a5879,a4094,a5471
a5880,a4254,a5658
a5881,a3193,a5294
a5882,a3063,a4435
a5883,a4256,a4548
a5884,a3490,a4691
a5885,a4216,a4405
a5886,a4069,a4652
a5887,a4324,a4953
a5888,a3421,a5614
a5889,a4066,a4554
a5890,a3460,a4621
a5891,a3611,a4759
a5892,a4367,a5193
a5893,a3294,a5699
a5894,a3010,a5472
a5895,a4043,a5532
a5896,a3822,a4527
a5897,a3732,a5121
a5898,a4324,a5326
a5899,a3521,a5589
a5900,a3472,a5714
a5901,a3299,a5113
a5902,a3747,a5702
a5903,a4176,a5481
a5904,a3015,a5211
a5905,a3700,a4949
a5906,a3595,a4600
a5907,a3968,a4799
a5908,a4188,a5420
a5909,a3430,a5029
a5910,a3342,a4887
a5911,a3587,a5317
a5912,a3307,a5718
a5913,a3301,a4988
a5914,a3009,a5191
a5915,a3341,a5246
a5916,a3009,a5269
a5917,a3808,a5277
a5918,a4132,a4571
a5919,a4132,a4430
a5920,a3245,a5497
a5921,a4303,a5502
a5922,a3080,a5542
a5923,a3831,a5102
a5924,a3095,a4822
a5925,a4395,a5021
a5926,a4304,a4714
a5927,a3127,a4521
a5928,a3396,a5679
a5929,a3771,a4500
a5930,a3515,a4926
a5931,a3569,a5029
a5932,a3012,a4683
a5933,a3381,a5643
a5934,a4373,a5112
a5935,a3837,a4691
a5936,a3517,a5690
a5937,a4142,a4840
a5938,a3977,a5403
a5939,a4024,a4662
a5940,a3411,a4444
a5941,a4297,a5330
a5942,a3428,a5452
a5943,a3305,a5772
a5944,a4289,a5598
a5945,a3961,a5712
a5946,a4198,a5326
a5947,a3759,a5377
a5948,a3419,a4833
a5949,a3938,a4803
a5950,a3784,a5219
a5951,a4135,a5334
a5952,a3042,a5456
a5953,a4303,a4773
a5954,a3925,a4632
a5955,a4388,a5207
a5956,a4342,a4872
a5957,a3292,a5794
a5958,a3746,a5751
a5959,a3706,a4910
a5960,a3540,a4440
a5961,a4018,a5507
a5962,a3626,a4747
a5963,a4037,a4834
a5964,a4197,a4962
a5965,a3097,a5139
a5966,a3167,a4571
a5967,a3003,a4864
a5968,a3336,a4488
a5969,a4165,a4985
a5970,a3561,a5484
a5971,a3829,a5301
a5972,a4057,a5396
a5973,a3599,a5703
a5974,a3987,a5079
a5975,a3472,a5566
a5976,a3549,a5172
a5977,a3203,a5734
a5978,a3846,a5224
a5979,a4190,a4949
a5980,a3967,a5697
a5981,a3179,a4889
a5982,a3358,a5581
a5983,a3215,a5159
a5984,a3024,a5112
a5985,a3111,a5183
a5986,a3248,a4548
a5987,a3283,a5435
a5988,a3889,a5129
a5989,a3502,a5547
a5990,a3922,a5713
a5991,a4264,a5287
a5992,a4228,a4882
a5993,a4060,a5082
a5994,a3644,a5707
a5995,a3376,a5072
a5996,a3048,a4414
a5997,a3864,a4784
a5998,a3253,a4803
a5999,a3429,a5440
a6000,a3333,a5060
a6001,a3450,a5345
a6002,a3014,a4467
a6003,a3187,a5424
a6004,a3991,a4520
a6005,a3569,a4605
a6006,a3647,a5015
a6007,a4115,a4554
a6008,a3918,a5376
a6009,a3419,a4847
a6010,a3627,a5088
a6011,a3525,a5498
a6012,a4301,a5636
a6013,a3316,a5608
a6014,a4323,a5776
a6015,a3527,a4961
a6016,a3400,a4815
a6017,a3129,a5416
a6018,a3935,a4490
a6019,a3185,a4542
a6020,a4365,a4946
a6021,a3590,a5627
a6022,a4346,a5419
a6023,a3101,a5675
a6024,a3115,a5005
a6025,a3504,a4403
a6026,a3555,a4801
a6027,a3740,a5658
a6028,a3890,a5527
a6029,a3409,a5687
a6030,a4375,a4414
a6031,a3195,a4979
a6032,a4253,a4494
a6033,a3271,a4656
a6034,a3255,a5062
a6035,a4051,a5556
a6036,a4378,a4615
a6037,a3019,a4585
a6038,a3994,a5053
a6039,a3955,a4896
a6040,a4205,a4437
a6041,a3425,a4744
a6042,a3191,a5227
a6043,a3917,a5361
a6044,a4264,a4630
a6045,a3901,a5372
a6046,a4322,a4911
a6047,a3548,a5758
a6048,a3326,a5297
a6049,a3696,a5036
a6050,a3800,a5738
a6051,a3329,a4465
a6052,a3456,a4591
a6053,a4242,a5393
a6054,a4042,a4563
a6055,a3420,a4695
a6056,a3226,a4705
a6057,a3895,a4931
a6058,a4185,a5213
a6059,a4061,a4886
a6060,a3977,a4935
a6061,a4326,a4977
a6062,a3358,a4615
a6063,a3100,a4851
a6064,a4064,a4497
a6065,a4137,a5572
a6066,a3767,a5218
a6067,a4276,a4730
a6068,a4129,a5138
a6069,a3672,a5212
a6070,a3237,a5745
a6071,a3501,a4933
a6072,a3092,a4996
a6073,a3852,a4652
a6074,a4255,a4423
a6075,a4367,a5347
a6076,a3983,a5685
a6077,a3593,a5517
a6078,a3796,a4942
a6079,a3414,a5253
a6080,a3388,a5451
a6081,a3045,a5529
a6082,a3468,a5289
a6083,a4055,a5583
a6084,a3991,a4882
a6085,a3407,a5174
a6086,a3622,a4886
a6087,a4048,a5038
a6088,a3075,a5445
a6089,a3589,a4846
a6090,a4194,a5777
a6091,a3430,a4449
a6092,a4072,a5759
a6093,a3468,a5727
a6094,a3194,a4624
a6095,a3248,a4838
a6096,a3841,a5063
a6097,a3815,a4755
a6098,a3863,a4797
a6099,a3353,a5149
a6100,a3618,a4518
a6101,a3280,a4505
a6102,a4264,a5613
a6103,a4236,a4757
a6104,a3500,a5511
a6105,a3163,a4831
a6106,a4267,a5596
a6107,a4264,a4961
a6108,a3651,a5516
a6109,a4242,a4651
a6110,a4005,a4702
a6111,a4214,a4609
a6112,a4201,a4970
a6113,a3769,a5533
a6114,a3734,a5726
a6115,a3153,a4406
a6116,a4034,a4880
a6117,a3546,a5471
a6118,a3181,a4701
a6119,a3355,a5528
a6120,a4267,a4668
a6121,a3885,a4789
a6122,a4384,a4915
a6123,a4052,a5501
a6124,a3984,a4720
a6125,a4008,a4784
a6126,a4303,a5447
a6127,a4009,a4709
a6128,a3992,a4634
a6129,a4230,a5668
a6130,a3749,a4600
a6131,a3258,a5190
a6132,a4066,a4998
a6133,a3294,a5779
a6134,a3078,a4444
a6135,a3583,a4638
a6136,a3645,a5706
a6137,a3203,a4992
a6138,a3424,a5559
a6139,a3558,a4896
a6140,a3290,a5115
a6141,a4251,a4645
a6142,a4023,a5321
a6143,a4124,a5263
a6144,a4352,a4767
a6145,a3466,a4850
a6146,a3955,a5319
a6147,a3808,a4905
a6148,a3497,a5027
a6149,a3494,a4512
a6150,a3605,a4861
a6151,a3682,a4925
a6152,a3409,a5059
a6153,a3548,a5310
a6154,a4386,a5656
a6155,a4213,a5791
a6156,a4019,a5562
a6157,a4384,a5145
a6158,a3103,a5401
a6159,a3218,a5675
a6160,a4313,a4737
a6161,a4389,a5293
a6162,a3167,a4839
a6163,a3112,a5511
a6164,a3987,a4570
a6165,a3020,a4695
a6166,a3486,a4891
a6167,a3441,a5315
a6168,a3214,a5228
a6169,a3783,a5790
a6170,a3286,a5657
a6171,a4364,a5558
a6172,a4142,a5560
a6173,a4071,a5512
a6174,a3843,a5224
a6175,a3347,a4543
a6176,a3178,a4922
a6177,a4381,a5294
a6178,a4018,a5422
a6179,a3917,a4909
a6180,a3023,a5507
a6181,a3027,a4406
a6182,a4117,a5282
a6183,a4232,a5266
a6184,a3515,a5329
a6185,a3504,a4794
a6186,a4047,a5084
a6187,a3074,a5223
a6188,a3218,a5259
a6189,a3076,a4575
a6190,a3037,a4525
a6191,a4302,a4515
a6192,a4326,a5194
a6193,a4016,a5016
a6194,a4307,a4933
a6195,a3615,a5168
a6196,a3442,a4864
a6197,a3692,a4423
a6198,a3799,a4675
a6199,a3578,a5352
a6200,a3346,a5156
a6201,a3465,a4897
a6202,a3616,a5625
a6203,a4081,a4459
a6204,a3203,a4662
a6205,a3039,a4885
a6206,a4023,a5196
a6207,a4156,a5051
a6208,a3629,a5629
a6209,a4179,a5218
a6210,a3668,a5414
a6211,a4349,a4415
a6212,a3874,a5381
a6213,a3193,a4594
a6214,a4283,a5419
a6215,a3300,a5045
a6216,a3521,a4909
a6217,a3486,a5142
a6218,a3858,a5564
a6219,a4076,a5303
a6220,a4040,a4975
a6221,a4048,a5330
a6222,a3370,a4587
a6223,a3599,a4684
a6224,a3315,a4807
a6225,a3003,a5285
a6226,a3015,a4761
a6227,a3088,a5241
a6228,a4150,a4844
a6229,a3473,a4912
a6230,a3450,a4553
a6231,a3011,a4479
a6232,a4336,a5509
a6233,a4155,a5255
a6234,a3947,a5591
a6235,a3886,a5687
a6236,a3438,a4970
a6237,a4197,a5352
a6238,a4340,a5460
a6239,a3616,a5526
a6240,a3583,a5335
a6241,a4129,a4534
a6242,a3587,a5720
a6243,a3927,a5637
a6244,a4283,a5731
a6245,a3037,a5171
a6246,a4040,a4933
a6247,a4069,a4656
a6248,a3706,a4770
a6249,a3204,a5235
a6250,a4282,a4590
a6251,a3977,a4569
a6252,a3077,a5055
a6253,a4232,a5406
a6254,a3851,a5648
a6255,a3118,a4496
a6256,a3466,a4730
a6257,a3725,a5383
a6258,a3878,a4937
a6259,a3738,a4411
a6260,a3281,a5307
a6261,a3169,a4689
a6262,a4385,a5130
a6263,a3587,a4796
a6264,a3021,a5523
a6265,a3471,a4782
a6266,a3200,a5090
a6267,a3007,a5478
a6268,a3170,a4705
a6269,a3376,a4643
a6270,a3025,a5647
a6271,a3857,a4882
a6272,a3439,a4902
a6273,a3931,a5561
a6274,a3189,a4645
a6275,a3562,a5056
a6276,a3370,a4797
a6277,a3817,a5734
a6278,a3661,a5586
a6279,a3122,a5384
a6280,a3415,a5239
a6281,a3595,a5091
a6282,a3465,a4535
a6283,a3559,a5548
a6284,a3468,a5048
a6285,a4033,a4767
a6286,a3046,a5153
a6287,a3139,a4902
a6288,a3435,a5515
a6289,a3885,a4556
a6290,a4006,a4565
a6291,a3650,a4409
a6292,a3931,a4908
a6293,a4001,a5531
a6294,a4281,a5261
a6295,a4375,a5662
a6296,a3168,a4831
a6297,a3788,a5657
a6298,a3748,a4769
a6299,a3735,a5095
a6300,a3845,a4859
a6301,a3914,a4799
a6302,a3383,a5282
a6303,a4136,a5018
a6304,a4214,a5628
a6305,a4009,a5499
a6306,a3043,a5305
a6307,a3776,a5793
a6308,a3249,a5453
a6309,a4174,a5451
a6310,a4038,a5256
a6311,a4121,a4929
a6312,a3691,a5089
a6313,a3628,a5628
a6314,a4369,a5216
a6315,a3036,a4543
a6316,a4176,a5028
a6317,a3604,a5284
a6318,a3838,a4442
a6319,a4095,a4947
a6320,a3109,a5651
a6321,a3776,a5360
a6322,a3495,a4667
a6323,a3344,a5784
a6324,a3260,a5066
a6325,a3358,a5670
a6326,a3492,a4891
a6327,a3285,a4768
a6328,a3311,a4932
a6329,a3020,a4777
a6330,a3662,a5157
a6331,a3327,a5800
a6332,a3916,a4662
a6333,a4242,a5305
a6334,a3678,a4473
a6335,a3796,a5577
a6336,a3276,a5288
a6337,a3297,a5114
a6338,a3370,a4506
a6339,a3925,a4483
a6340,a3840,a4723
a6341,a3374,a4956
